"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"206","sagin01wqx","mi_14916","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",24.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"207","sagin01wqx","mi_15254","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"208","sagin01wqx","mi_15571","2012-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",28,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"209","sagin01wqx","mi_15000","2012-10-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"210","sagin01wqx","mi_15280","2012-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"211","sagin01wqx","mi_15454","2012-09-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"212","sagin01wqx","mi_15274","2012-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"213","sagin01wqx","mi_14792","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"214","sagin01wqx","mi_14932","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"215","sagin01wqx","mi_15702","2012-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",48,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"216","sagin01wqx","mi_14875","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"217","sagin01wqx","mi_15122","2012-10-15","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"218","sagin01wqx","mi_15129","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",27.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"219","sagin01wqx","mi_15226","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"220","sagin01wqx","mi_15260","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",14.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"221","sagin01wqx","mi_14961","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"222","sagin01wqx","mi_14866","2012-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",24,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"223","sagin01wqx","mi_15270","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"224","sagin01wqx","mi_14959","2012-10-15","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"225","sagin01wqx","mi_15343","2012-09-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",17.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"226","sagin01wqx","mi_15273","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"227","sagin01wqx","mi_15530","2012-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",17.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"228","sagin01wqx","mi_15638","2012-10-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"229","sagin01wqx","mi_15166","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"230","sagin01wqx","mi_15312","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",19,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"231","sagin01wqx","mi_14782","2012-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",22,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"232","sagin01wqx","mi_15186","2012-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"233","sagin01wqx","mi_14908","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"234","sagin01wqx","mi_15221","2012-10-08","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"235","sagin01wqx","mi_14933","2012-08-22","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"236","sagin01wqx","mi_15083","2012-07-02","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"237","sagin01wqx","mi_14897","2012-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"238","sagin01wqx","mi_14892","2012-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"239","sagin01wqx","mi_15099","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"240","sagin01wqx","mi_15066","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"241","sagin01wqx","mi_15202","2012-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"242","sagin01wqx","mi_15193","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"243","sagin01wqx","mi_15295","2012-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"244","sagin01wqx","mi_14818","2012-06-18","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"245","sagin01wqx","mi_14849","2012-05-28","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"246","sagin01wqx","mi_14807","2012-06-25","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"247","sagin01wqx","mi_15503","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"248","sagin01wqx","mi_14877","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"249","sagin01wqx","mi_15047","2012-06-11","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"250","sagin01wqx","mi_14788","2012-06-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",1.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"251","sagin01wqx","mi_15793","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"252","sagin01wqx","mi_14999","2012-05-21","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"253","sagin01wqx","mi_15376","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"254","sagin01wqx","mi_15437","2012-09-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","na",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"255","sagin01wqx","mi_15054","2012-09-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"256","sagin01wqx","mi_15529","2012-10-15","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"257","sagin01wqx","mi_14798","2012-10-01","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",27,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"258","sagin01wqx","mi_14919","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",39,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"259","sagin01wqx","mi_14879","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"260","sagin01wqx","mi_14923","2012-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",45,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"261","sagin01wqx","mi_15094","2012-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"262","sagin01wqx","mi_14885","2012-07-23","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",43,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"263","sagin01wqx","mi_14801","2012-08-27","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"264","sagin01wqx","mi_15380","2012-07-30","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",51,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"265","sagin01wqx","mi_15285","2012-10-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",21,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"266","sagin01wqx","mi_15168","2012-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",46,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"267","sagin01wqx","mi_15338","2012-09-24","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",29,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"268","sagin01wqx","mi_15736","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",41.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"269","sagin01wqx","mi_15281","2012-10-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"270","sagin01wqx","mi_15545","2012-07-16","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"271","sagin01wqx","mi_14853","2012-08-13","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"272","sagin01wqx","mi_14814","2012-09-03","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",7.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"273","sagin01wqx","mi_15390","2012-09-10","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"274","sagin01wqx","mi_14899","2012-08-06","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"275","sagin01wqx","mi_15371","2012-08-20","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"276","sagin01wqx","mi_14906","2012-09-17","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",1.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"277","sagin01wqx","mi_15372","2012-07-09","mi","East North Central","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river","grabsample","na",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
