"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"857","21nmexwqx","batch1_und100_50451","2017-10-29","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"858","21nmexwqx","batch1_und100_50452","2017-05-15","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",6.32,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"859","21nmexwqx","batch1_und100_50447","2017-09-18","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",21.82,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"860","21nmexwqx","batch1_und100_50449","2017-04-03","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",3.06,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"861","21nmexwqx","batch1_und100_50414","2018-09-17","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",770.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"862","21nmexwqx","batch1_und100_50417","2018-10-16","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",1413.61,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"863","21nmexwqx","batch1_und100_50416","2018-05-14","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",1119.87,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"864","21nmexwqx","batch1_und100_50418","2018-03-19","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",3.04,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"865","21nmexwqx","batch1_und100_50141","2018-07-18","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",123.56,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"866","21nmexwqx","batch1_und100_50142","2018-05-14","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",145.465,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"867","21nmexwqx","batch1_und100_50060","2018-09-17","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",230.555,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"868","21nmexwqx","batch1_und100_50058","2018-10-28","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",6.26,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"869","21nmexwqx","batch1_und100_50057","2018-05-14","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"870","21nmexwqx","batch1_und100_50312","2018-09-04","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",51.97,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"871","21nmexwqx","batch1_und100_50316","2018-10-16","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",37.34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"872","21nmexwqx","batch1_und100_50319","2018-05-14","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",67.01,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"873","21nmexwqx","batch1_und100_50315","2018-03-20","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",3.06,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"874","21nmexwqx","batch1_und100_50032","2018-07-17","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",387.32,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"875","21nmexwqx","batch1_und100_50033","2018-03-19","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",8.52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"876","21nmexwqx","batch1_und100_50035","2018-09-05","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",3.06,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"877","21nmexwqx","batch1_und100_50037","2018-05-15","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",8.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"878","21nmexwqx","batch1_und100_23248","2018-05-15","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"879","21nmexwqx","batch1_und100_23247","2018-03-19","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"880","21nmexwqx","batch1_und100_23249","2018-10-28","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",3.04,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"881","21nmexwqx","batch1_und100_23244","2018-09-05","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",80.88,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"882","21nmexwqx","batch1_und100_23253","2018-07-17","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",101.44,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"883","21nmexwqx","batch1_und100_23239","2018-10-28","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",13.275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"884","21nmexwqx","batch1_und100_23238","2018-03-19","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"885","21nmexwqx","batch1_und100_23240","2018-05-15","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",13.23,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"886","21nmexwqx","batch1_und100_23235","2018-07-17","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",258.605,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"887","21nmexwqx","batch1_und100_23236","2018-09-04","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",365.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"888","21nmexwqx","batch1_und100_50278","2018-05-15","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",9.69,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"889","21nmexwqx","batch1_und100_50276","2018-09-04","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",3.06,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"890","21nmexwqx","batch1_und100_50274","2018-03-20","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",1.52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"891","21nmexwqx","batch2_228574","2018-04-03","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"892","21nmexwqx","batch2_228573","2018-09-05","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"893","21nmexwqx","batch1_und100_50380","2018-09-10","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",325.54,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"894","21nmexwqx","batch1_und100_50378","2018-05-21","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",6.32,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"895","21nmexwqx","batch1_und100_50377","2018-09-24","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",307.59,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"896","21nmexwqx","batch1_und100_50438","2018-09-24","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",111.23,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"897","21nmexwqx","batch1_und100_60765","2018-09-10","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",54.61,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"898","21nmexwqx","batch1_und100_60760","2018-04-03","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"899","21nmexwqx","batch1_und100_60764","2018-10-08","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",547.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"900","21nmexwqx","batch1_und100_60762","2018-05-21","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",9.79,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"901","21nmexwqx","batch1_und100_60766","2018-07-23","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",461.11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"902","21nmexwqx","batch1_und100_50440","2018-07-23","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",214.16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"903","21nmexwqx","batch1_und100_50441","2018-09-10","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",613.14,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"904","21nmexwqx","batch1_und100_50444","2018-05-21","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",54.61,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"905","21nmexwqx","batch1_und100_50439","2018-10-08","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"906","21nmexwqx","batch1_und100_50442","2018-04-03","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"907","21nmexwqx","batch1_und100_4954","2018-09-24","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",224.68,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"908","21nmexwqx","batch1_und100_4953","2018-05-21","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",2.02,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"909","21nmexwqx","batch1_und100_4955","2018-09-10","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","stream","stream","surfacewater","stream/river",165.76,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"910","21nmexwqx","batch1_und100_50038","2018-05-21","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",24.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"911","21nmexwqx","batch1_und100_50040","2018-09-11","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",25.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"912","21nmexwqx","batch2_228563","2018-08-20","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",204.59,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"913","21nmexwqx","batch2_228562","2018-09-03","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",137.61,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"914","21nmexwqx","batch2_228556","2018-05-07","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",35.89,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"915","21nmexwqx","batch2_228555","2018-07-09","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"916","21nmexwqx","batch2_228559","2018-03-12","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",8.56,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"917","21nmexwqx","batch1_und100_50045","2018-04-03","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",2.02,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"918","21nmexwqx","batch1_und100_50049","2018-09-11","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",42.84,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"919","21nmexwqx","batch1_und100_50042","2018-07-23","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",15.96,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"920","21nmexwqx","batch1_und100_50047","2018-05-21","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",20.34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"921","21nmexwqx","batch1_und100_50048","2018-10-08","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",24.05,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"922","21nmexwqx","batch1_und100_50450","2018-10-08","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",21.33,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"923","21nmexwqx","batch1_und100_50453","2018-05-21","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",17.49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"924","21nmexwqx","batch1_und100_50454","2018-09-11","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",36.41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"925","21nmexwqx","batch1_und100_50448","2018-04-03","nm","Mountain","NORTHWESTERN FORESTED MOUNTAINS","WESTERN CORDILLERA","Upper Rio Grande - Bravo","Southern Rocky Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",3.06,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"926","21nmexwqx","batch1_und100_50430","2014-08-12","nm","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Upper Rio Grande - Bravo","Arizona-New Mexico Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",29.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"927","21nmexwqx","batch1_und100_50435","2014-04-28","nm","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Upper Rio Grande - Bravo","Arizona-New Mexico Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",20.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"928","21nmexwqx","batch1_und100_50153","2014-09-02","nm","Mountain","NORTH AMERICAN DESERTS","COLD DESERTS","Upper Rio Grande - Bravo","Arizona-New Mexico Mountains","temperate upland rivers","Temperate Conifer Forests","Rio Grande Region","Mountains","South Central US","freshwater","river","river","surfacewater","stream/river",62,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
