"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"94","21brbch","2013-06-25","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",49.4,"idexxquantitray","mpn","mpn"
"95","21brbch","2013-09-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",6.3,"idexxquantitray","mpn","mpn"
"96","21brbch","2013-07-31","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"97","21brbch","2013-07-17","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",49.5,"idexxquantitray","mpn","mpn"
"98","21brbch","2013-06-26","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",88.8,"idexxquantitray","mpn","mpn"
"99","21brbch","2013-07-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"100","21brbch","2013-07-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"101","21brbch","2013-07-15","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"102","21brbch","2013-08-12","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",6.3,"idexxquantitray","mpn","mpn"
"103","21brbch","2013-09-23","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",18.5,"idexxquantitray","mpn","mpn"
"104","21brbch","2013-08-26","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",5.2,"idexxquantitray","mpn","mpn"
"105","21brbch","2013-06-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"106","21brbch","2013-06-17","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"107","21brbch","2013-09-10","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",13.45,"idexxquantitray","mpn","mpn"
"108","21brbch","2013-07-01","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"109","21brbch","2013-07-08","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",14.6,"idexxquantitray","mpn","mpn"
"110","21brbch","2013-09-16","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"111","21brbch","2013-06-11","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"112","21brbch","2013-06-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",5.75,"idexxquantitray","mpn","mpn"
"113","21brbch","2013-07-22","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",5.2,"idexxquantitray","mpn","mpn"
"114","21brbch","2013-09-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",49.5,"idexxquantitray","mpn","mpn"
"115","21brbch","2013-08-05","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"116","21brbch","2013-08-20","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",17.3,"idexxquantitray","mpn","mpn"
"117","21brbch","2014-07-15","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"118","21brbch","2014-08-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",16.05,"idexxquantitray","mpn","mpn"
"119","21brbch","2014-06-29","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"120","21brbch","2014-08-05","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",129.6,"idexxquantitray","mpn","mpn"
"121","21brbch","2014-06-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",8.4,"idexxquantitray","mpn","mpn"
"122","21brbch","2014-08-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"123","21brbch","2014-06-02","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",68.4,"idexxquantitray","mpn","mpn"
"124","21brbch","2014-06-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"125","21brbch","2014-06-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"126","21brbch","2014-09-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",42.6,"idexxquantitray","mpn","mpn"
"127","21brbch","2014-07-29","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",101.7,"idexxquantitray","mpn","mpn"
"128","21brbch","2014-07-09","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"129","21brbch","2014-07-08","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"130","21brbch","2014-06-17","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",26.9,"idexxquantitray","mpn","mpn"
"131","21brbch","2014-08-05","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"132","21brbch","2014-06-29","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",3.1,"idexxquantitray","mpn","mpn"
"133","21brbch","2014-07-15","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",16.3,"idexxquantitray","mpn","mpn"
"134","21brbch","2014-07-21","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",73.7,"idexxquantitray","mpn","mpn"
"135","21brbch","2014-08-11","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",4.1,"idexxquantitray","mpn","mpn"
"136","21brbch","2014-09-14","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",172.2,"idexxquantitray","mpn","mpn"
"137","21brbch","2014-08-17","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"138","21brbch","2014-07-30","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",10.9,"idexxquantitray","mpn","mpn"
"139","21brbch","2014-06-11","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"140","21brbch","2014-06-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",5.2,"idexxquantitray","mpn","mpn"
"141","21brbch","2014-08-05","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"142","21brbch","2014-06-29","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",4.1,"idexxquantitray","mpn","mpn"
"143","21brbch","2014-07-15","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"144","21brbch","2014-09-14","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"145","21brbch","2014-08-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"146","21brbch","2014-08-27","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",13.4,"idexxquantitray","mpn","mpn"
"147","21brbch","2014-08-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"148","21brbch","2014-07-06","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"149","21brbch","2014-09-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"150","21brbch","2014-06-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"151","21brbch","2014-07-01","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"152","21brbch","2014-09-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",50.4,"idexxquantitray","mpn","mpn"
"153","21brbch","2014-07-15","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"154","21brbch","2014-06-22","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"155","21brbch","2014-07-21","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",5.2,"idexxquantitray","mpn","mpn"
"156","21brbch","2014-07-29","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",8.3,"idexxquantitray","mpn","mpn"
"157","21brbch","2014-05-28","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"158","21brbch","2014-08-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",87.1,"idexxquantitray","mpn","mpn"
"159","21brbch","2014-07-15","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"160","21brbch","2014-08-25","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",46.5,"idexxquantitray","mpn","mpn"
"161","21brbch","2014-08-19","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",70.3,"idexxquantitray","mpn","mpn"
"162","21brbch","2014-07-13","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"163","21brbch","2014-06-11","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",2,"idexxquantitray","mpn","mpn"
"164","21brbch","2014-08-13","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",120.2,"idexxquantitray","mpn","mpn"
"165","21brbch","2014-06-15","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",8.55,"idexxquantitray","mpn","mpn"
"166","21brbch","2014-06-29","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",13.65,"idexxquantitray","mpn","mpn"
"167","21brbch","2014-08-11","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",344.8,"idexxquantitray","mpn","mpn"
"168","21brbch","2014-09-01","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",26.9,"idexxquantitray","mpn","mpn"
"169","21brbch","2014-06-08","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"170","21brbch","2014-08-11","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"171","21brbch","2014-08-17","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",51.7,"idexxquantitray","mpn","mpn"
"172","21brbch","2014-06-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",115.1,"idexxquantitray","mpn","mpn"
"173","21brbch","2014-07-28","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",24.1,"idexxquantitray","mpn","mpn"
"174","21brbch","2014-07-09","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",85.7,"idexxquantitray","mpn","mpn"
"175","21brbch","2014-07-20","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",10.25,"idexxquantitray","mpn","mpn"
"176","21brbch","2014-07-08","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"177","21brbch","2014-06-17","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"178","21brbch","2014-06-01","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",1,"idexxquantitray","mpn","mpn"
"179","21brbch","2014-07-01","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"180","21brbch","2014-08-05","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",6.3,"idexxquantitray","mpn","mpn"
"181","21brbch","2014-08-25","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"182","21brbch","2014-05-28","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",32.3,"idexxquantitray","mpn","mpn"
"183","21brbch","2014-08-03","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",387.3,"idexxquantitray","mpn","mpn"
"184","21brbch","2014-08-27","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",0.5,"idexxquantitray","mpn","mpn"
"185","21brbch","2014-08-24","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",10.55,"idexxquantitray","mpn","mpn"
"186","21brbch","2014-07-14","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",517.2,"idexxquantitray","mpn","mpn"
"187","21brbch","2014-08-06","wi","East North Central","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Upper Midwest","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake",19.95,"idexxquantitray","mpn","mpn"
