"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"442","fortpeck","batchf_259317","2013-07-15","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",0.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","fortpeck","batchf_259324","2013-07-10","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",214,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","fortpeck","batchf_259319","2013-04-22","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",36,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","fortpeck","batchf_259322","2013-11-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",126,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","fortpeck","batchf_259320","2013-10-17","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",83,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","fortpeck","batchf_259315","2013-05-21","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",46,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","fortpeck","batchf_259316","2013-08-06","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",248,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","fortpeck","batchf_164039","2013-08-28","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",921,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","fortpeck","batchf_164018","2013-05-21","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",70,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","fortpeck","batchf_164026","2013-04-22","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",35,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","fortpeck","batchf_164040","2013-09-19","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",1011,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","fortpeck","batchf_164025","2013-11-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",29.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","fortpeck","batchf_164021","2013-07-15","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",236,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","fortpeck","batchf_164019","2013-08-06","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",161,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","fortpeck","batchf_164037","2013-07-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",236,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","fortpeck","batchf_164030","2013-07-10","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","fortpeck","batchf_164029","2013-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",63.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","fortpeck","batchf_164027","2013-10-17","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",36,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","fortpeck","batchf_162647","2013-07-22","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",225,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","fortpeck","batchf_259334","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",50.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","fortpeck","batchf_259339","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",142.45,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","fortpeck","batchf_259335","2014-07-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",69.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","fortpeck","batchf_259340","2014-06-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",275.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","fortpeck","batchf_259337","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",124.85,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","fortpeck","batchf_265003","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",34.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","fortpeck","batchf_265000","2014-07-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",19.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","fortpeck","batchf_265006","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",73.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","fortpeck","batchf_265007","2014-06-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",133.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","fortpeck","batchf_265008","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",248.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","fortpeck","batchf_249536","2014-06-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",91.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","fortpeck","batchf_249535","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",77.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","fortpeck","batchf_249529","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",35,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","fortpeck","batchf_249537","2014-07-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",141.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","fortpeck","batchf_249531","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",57.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","fortpeck","batchf_163994","2014-06-10","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",579.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","fortpeck","batchf_191476","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",7.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","fortpeck","batchf_191489","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",686.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","fortpeck","batchf_191487","2014-06-24","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",290.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","fortpeck","batchf_191490","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",816.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","fortpeck","batchf_191483","2014-07-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",68.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","fortpeck","batchf_162625","2014-06-12","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",78,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","fortpeck","batchf_254653","2014-06-24","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",158.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","fortpeck","batchf_254652","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",101.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","fortpeck","batchf_254646","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",12.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","fortpeck","batchf_254654","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",435.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","fortpeck","batchf_273944","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",209.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","fortpeck","batchf_273942","2014-07-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",93.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","fortpeck","batchf_273943","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",121.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","fortpeck","batchf_273941","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",93.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","fortpeck","batchf_273945","2014-06-24","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",260.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","fortpeck","batchf_259318","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",29.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","fortpeck","batchf_259326","2014-06-24","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",648.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","fortpeck","batchf_259327","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",980.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","fortpeck","batchf_259321","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",90.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","fortpeck","batchf_164033","2014-05-13","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",123.35,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","fortpeck","batchf_164034","2014-07-09","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",126.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","fortpeck","batchf_164035","2014-06-11","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",165,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","fortpeck","batchf_164038","2014-06-24","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",727,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","fortpeck","batchf_164028","2014-07-23","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",40.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","fortpeck","batchf_163992","2015-06-10","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",82,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","fortpeck","batchf_163993","2015-06-15","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",177.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","fortpeck","batchf_191482","2015-06-16","mt","Mountain","GREAT PLAINS","WEST-CENTRAL SEMIARID PRAIRIES","Upper Missouri","Northern Great Plains Steppe","temperate upland rivers","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Mountains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river","grabsample",37.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
