"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"70","sacfoxmo","batch_143651","2013-11-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn"
"71","sacfoxmo","batch_143682","2013-05-29","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",848,"idexxquantitray","mpn","mpn"
"72","sacfoxmo","batch_143680","2013-10-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",620,"idexxquantitray","mpn","mpn"
"73","sacfoxmo","batch_153198","2013-07-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",1004,"idexxquantitray","mpn","mpn"
"74","sacfoxmo","batch_153174","2013-10-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",280,"idexxquantitray","mpn","mpn"
"75","sacfoxmo","batch_153184","2013-09-18","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",562,"idexxquantitray","mpn","mpn"
"76","sacfoxmo","batch_153189","2013-09-09","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",668,"idexxquantitray","mpn","mpn"
"77","sacfoxmo","batch_153161","2013-12-17","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn"
"78","sacfoxmo","batch_153164","2013-11-12","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",22,"idexxquantitray","mpn","mpn"
"79","sacfoxmo","batch_153159","2013-11-24","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn"
"80","sacfoxmo","batch_153175","2013-08-26","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",298,"idexxquantitray","mpn","mpn"
"81","sacfoxmo","batch_153182","2013-06-09","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",492,"idexxquantitray","mpn","mpn"
"82","sacfoxmo","batch_153172","2013-10-21","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",240,"idexxquantitray","mpn","mpn"
"83","sacfoxmo","batch_153171","2013-05-20","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",200,"idexxquantitray","mpn","mpn"
"84","sacfoxmo","batch_153203","2013-08-11","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",3200,"idexxquantitray","mpn","mpn"
"85","sacfoxmo","batch_153180","2013-09-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",430,"idexxquantitray","mpn","mpn"
"86","sacfoxmo","batch_153199","2013-06-26","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",1500,"idexxquantitray","mpn","mpn"
"87","sacfoxmo","batch_153205","2013-04-10","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",20000,"idexxquantitray","mpn","mpn"
"88","sacfoxmo","batch_153185","2013-07-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",564,"idexxquantitray","mpn","mpn"
"89","sacfoxmo","batch_143655","2014-01-15","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",84,"idexxquantitray","mpn","mpn"
"90","sacfoxmo","batch_143689","2014-06-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",2500,"idexxquantitray","mpn","mpn"
"91","sacfoxmo","batch_143683","2014-07-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",1000,"idexxquantitray","mpn","mpn"
"92","sacfoxmo","batch_143681","2014-05-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",700,"idexxquantitray","mpn","mpn"
"93","sacfoxmo","batch_143691","2014-08-27","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",8050,"idexxquantitray","mpn","mpn"
"94","sacfoxmo","batch_143673","2014-08-13","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",440,"idexxquantitray","mpn","mpn"
"95","sacfoxmo","batch_143688","2014-10-13","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",2200,"idexxquantitray","mpn","mpn"
"96","sacfoxmo","batch_143656","2014-10-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn"
"97","sacfoxmo","batch_143677","2014-05-18","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",500,"idexxquantitray","mpn","mpn"
"98","sacfoxmo","batch_143663","2014-09-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",190,"idexxquantitray","mpn","mpn"
"99","sacfoxmo","batch_143657","2014-05-04","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",92,"idexxquantitray","mpn","mpn"
"100","sacfoxmo","batch_143646","2014-03-12","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn"
"101","sacfoxmo","batch_143678","2014-07-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",588,"idexxquantitray","mpn","mpn"
"102","sacfoxmo","batch_143674","2014-06-10","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",472,"idexxquantitray","mpn","mpn"
"103","sacfoxmo","batch_143648","2014-04-10","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn"
"104","sacfoxmo","batch_143679","2014-09-08","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",590,"idexxquantitray","mpn","mpn"
"105","sacfoxmo","batch_153186","2014-07-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",611,"idexxquantitray","mpn","mpn"
"106","sacfoxmo","batch_153195","2014-06-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",800,"idexxquantitray","mpn","mpn"
"107","sacfoxmo","batch_153191","2014-09-08","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",720,"idexxquantitray","mpn","mpn"
"108","sacfoxmo","batch_153163","2014-04-10","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",16,"idexxquantitray","mpn","mpn"
"109","sacfoxmo","batch_153170","2014-10-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",188,"idexxquantitray","mpn","mpn"
"110","sacfoxmo","batch_153169","2014-05-04","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",144,"idexxquantitray","mpn","mpn"
"111","sacfoxmo","batch_153179","2014-07-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",400,"idexxquantitray","mpn","mpn"
"112","sacfoxmo","batch_153162","2014-01-15","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn"
"113","sacfoxmo","batch_153190","2014-09-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",690,"idexxquantitray","mpn","mpn"
"114","sacfoxmo","batch_153181","2014-05-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",470,"idexxquantitray","mpn","mpn"
"115","sacfoxmo","batch_153204","2014-10-13","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",6900,"idexxquantitray","mpn","mpn"
"116","sacfoxmo","batch_153177","2014-05-18","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",328,"idexxquantitray","mpn","mpn"
"117","sacfoxmo","batch_153160","2014-03-12","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"118","sacfoxmo","batch_153188","2014-06-10","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",625,"idexxquantitray","mpn","mpn"
"119","sacfoxmo","batch_153206","2014-08-27","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",22000,"idexxquantitray","mpn","mpn"
"120","sacfoxmo","batch_153197","2014-08-13","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",990,"idexxquantitray","mpn","mpn"
"121","sacfoxmo","batch_143632","2014-08-13","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",2400,"idexxquantitray","mpn","mpn"
"122","sacfoxmo","batch_143622","2014-05-04","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",50,"idexxquantitray","mpn","mpn"
"123","sacfoxmo","batch_143628","2014-06-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",308,"idexxquantitray","mpn","mpn"
"124","sacfoxmo","batch_143630","2014-09-08","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",1200,"idexxquantitray","mpn","mpn"
"125","sacfoxmo","batch_143629","2014-07-07","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",368,"idexxquantitray","mpn","mpn"
"126","sacfoxmo","batch_143621","2014-10-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",34,"idexxquantitray","mpn","mpn"
"127","sacfoxmo","batch_143624","2014-10-13","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",160,"idexxquantitray","mpn","mpn"
"128","sacfoxmo","batch_143631","2014-08-27","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",1200,"idexxquantitray","mpn","mpn"
"129","sacfoxmo","batch_143625","2014-06-10","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",190,"idexxquantitray","mpn","mpn"
"130","sacfoxmo","batch_143620","2014-04-10","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"131","sacfoxmo","batch_143633","2014-07-23","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",2940,"idexxquantitray","mpn","mpn"
"132","sacfoxmo","batch_143623","2014-05-18","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",50,"idexxquantitray","mpn","mpn"
"133","sacfoxmo","batch_143626","2014-09-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",195,"idexxquantitray","mpn","mpn"
"134","sacfoxmo","batch_143627","2014-05-28","ks","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","stream","stream","surfacewater","stream/river",244,"idexxquantitray","mpn","mpn"
"135","sacfoxmo","batch_116231","2011-06-20","ne","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff",1100,"epa1603","membranefiltration","membranefiltration"
"136","sacfoxmo","batch_116248","2011-04-05","ne","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff",214,"idexxquantitray","mpn","mpn"
"137","sacfoxmo","batch_116234","2011-05-30","ne","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff",1800,"epa1603","membranefiltration","membranefiltration"
"138","sacfoxmo","batch_116254","2011-04-27","ne","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff",238,"idexxquantitray","mpn","mpn"
"139","sacfoxmo","batch_116227","2011-05-15","ne","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Central Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Nishnabotna","Northern Plains","Eastern Great Plains","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff",408,"epa1603","membranefiltration","membranefiltration"
