"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"520","31drbcsp","batch2_lt100_12176","2002-05-08","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",40,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"521","31drbcsp","batch2_lt100_17247","2002-07-24","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",16,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"522","31drbcsp","batch2_lt100_17246","2002-09-11","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"523","31drbcsp","batch2_lt100_17249","2002-09-25","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",48,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"524","31drbcsp","batch2_lt100_17261","2002-06-19","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",64,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"525","31drbcsp","batch2_lt100_17235","2002-05-22","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"526","31drbcsp","batch2_lt100_17238","2002-07-10","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",0,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"527","31drbcsp","batch2_lt100_17252","2002-05-08","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",50,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"528","31drbcsp","batch2_lt100_17237","2002-06-03","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",24,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"529","31drbcsp","batch2_lt100_17236","2002-05-22","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",8,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"530","31drbcsp","batch2_lt100_17242","2002-08-21","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",12,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"531","31drbcsp","batch2_lt100_17240","2002-08-07","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",32,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"532","31drbcsp","batch2_lt100_19714","2002-09-25","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",620,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"533","31drbcsp","batch2_lt100_19713","2002-07-24","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",740,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"534","31drbcsp","batch2_lt100_19708","2002-08-21","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",320,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"535","31drbcsp","batch2_lt100_19696","2002-06-19","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",160,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"536","31drbcsp","batch2_lt100_19716","2002-08-07","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",280,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"537","31drbcsp","batch2_lt100_19695","2002-09-11","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",42,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"538","31drbcsp","batch2_lt100_19693","2002-05-22","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",92,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"539","31drbcsp","batch2_lt100_19699","2002-09-11","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",32,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"540","31drbcsp","batch2_lt100_19697","2002-06-03","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",190,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"541","31drbcsp","batch2_lt100_19709","2002-05-08","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",760,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"542","31drbcsp","batch2_lt100_19703","2002-07-10","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",480,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"543","31drbcsp","batch2_lt100_10077","2002-06-19","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",44,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"544","31drbcsp","batch2_lt100_10082","2002-07-10","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",48,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"545","31drbcsp","batch2_lt100_10094","2002-07-24","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",32,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"546","31drbcsp","batch2_lt100_10081","2002-09-25","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",350,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"547","31drbcsp","batch2_lt100_10087","2002-08-21","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",190,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"548","31drbcsp","batch2_lt100_10093","2002-08-07","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",0,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"549","31drbcsp","batch2_lt100_10083","2002-09-11","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",180,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"550","31drbcsp","batch2_lt100_17441","2002-09-11","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"551","31drbcsp","batch2_lt100_17428","2002-05-08","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",10,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"552","31drbcsp","batch2_lt100_17436","2002-06-19","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",16,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"553","31drbcsp","batch2_lt100_17433","2002-07-24","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"554","31drbcsp","batch2_lt100_17420","2002-06-03","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",24,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"555","31drbcsp","batch2_lt100_17439","2002-05-22","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"556","31drbcsp","batch2_lt100_17429","2002-08-21","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"557","31drbcsp","batch2_lt100_17426","2002-07-10","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",4,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"558","31drbcsp","batch2_lt100_17423","2002-08-07","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",12,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"559","31drbcsp","batch2_lt100_17427","2002-09-25","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",0,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"560","31drbcsp","batch2_lt100_12179","2003-05-21","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",72,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"561","31drbcsp","batch2_lt100_12195","2003-06-18","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",140,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"562","31drbcsp","batch2_lt100_12201","2003-08-06","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",0,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"563","31drbcsp","batch2_lt100_12181","2003-09-10","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",36,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"564","31drbcsp","batch2_lt100_12202","2003-09-23","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",500,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"565","31drbcsp","batch2_lt100_12186","2003-08-20","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",44,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"566","31drbcsp","batch2_lt100_12203","2003-07-23","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",900,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"567","31drbcsp","batch2_lt100_12200","2003-06-11","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",1200,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"568","31drbcsp","batch2_lt100_12189","2003-05-07","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",64,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"569","31drbcsp","batch2_lt100_12197","2003-07-09","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",360,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"570","31drbcsp","batch2_lt100_17259","2003-07-23","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",100,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"571","31drbcsp","batch2_lt100_17263","2003-09-23","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",410,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"572","31drbcsp","batch2_lt100_17251","2003-08-20","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",28,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"573","31drbcsp","batch2_lt100_17245","2003-09-10","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",22,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"574","31drbcsp","batch2_lt100_17239","2003-07-09","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",16,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
"575","31drbcsp","batch2_lt100_17234","2003-05-21","pa","Middle Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Northeast US & Southeast Canada Atlantic Drainages","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","river","river","surfacewater","stream/river",2,"epa1103","membranefiltration","membranefiltration",NA,NA,NA,NA,NA,NA,NA,NA
