"","study_sh","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"175","storlvdwqx","2012-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"176","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",53,"idexxquantitray","mpn","mpn"
"177","storlvdwqx","2012-09-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",5,"idexxquantitray","mpn","mpn"
"178","storlvdwqx","2012-09-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",5,"idexxquantitray","mpn","mpn"
"179","storlvdwqx","2012-07-11","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",60,"idexxquantitray","mpn","mpn"
"180","storlvdwqx","2012-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",37,"idexxquantitray","mpn","mpn"
"181","storlvdwqx","2012-09-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",28,"idexxquantitray","mpn","mpn"
"182","storlvdwqx","2012-07-11","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn"
"183","storlvdwqx","2012-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"184","storlvdwqx","2012-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",16,"idexxquantitray","mpn","mpn"
"185","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",34,"idexxquantitray","mpn","mpn"
"186","storlvdwqx","2012-09-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",3,"idexxquantitray","mpn","mpn"
"187","storlvdwqx","2012-07-11","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",77,"idexxquantitray","mpn","mpn"
"188","storlvdwqx","2012-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",34,"idexxquantitray","mpn","mpn"
"189","storlvdwqx","2012-09-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",54,"idexxquantitray","mpn","mpn"
"190","storlvdwqx","2012-08-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",25,"idexxquantitray","mpn","mpn"
"191","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",46,"idexxquantitray","mpn","mpn"
"192","storlvdwqx","2012-09-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",29,"idexxquantitray","mpn","mpn"
"193","storlvdwqx","2012-09-25","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",6,"idexxquantitray","mpn","mpn"
"194","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",28,"idexxquantitray","mpn","mpn"
"195","storlvdwqx","2012-08-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",16,"idexxquantitray","mpn","mpn"
"196","storlvdwqx","2012-08-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn"
"197","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",47,"idexxquantitray","mpn","mpn"
"198","storlvdwqx","2012-09-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",19,"idexxquantitray","mpn","mpn"
"199","storlvdwqx","2012-09-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",12,"idexxquantitray","mpn","mpn"
"200","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",24,"idexxquantitray","mpn","mpn"
"201","storlvdwqx","2012-08-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",5,"idexxquantitray","mpn","mpn"
"202","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn"
"203","storlvdwqx","2012-09-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",11,"idexxquantitray","mpn","mpn"
"204","storlvdwqx","2012-08-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn"
"205","storlvdwqx","2012-08-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",34,"idexxquantitray","mpn","mpn"
"206","storlvdwqx","2012-09-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",49,"idexxquantitray","mpn","mpn"
"207","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn"
"208","storlvdwqx","2012-08-21","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",56,"idexxquantitray","mpn","mpn"
"209","storlvdwqx","2012-09-10","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",44,"idexxquantitray","mpn","mpn"
"210","storlvdwqx","2012-07-09","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn"
"211","storlvdwqx","2013-09-23","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",2,"idexxquantitray","mpn","mpn"
"212","storlvdwqx","2013-08-27","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",71,"idexxquantitray","mpn","mpn"
"213","storlvdwqx","2013-09-23","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",1,"idexxquantitray","mpn","mpn"
"214","storlvdwqx","2013-09-23","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn"
"215","storlvdwqx","2013-08-27","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",40,"idexxquantitray","mpn","mpn"
"216","storlvdwqx","2013-09-23","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",15,"idexxquantitray","mpn","mpn"
"217","storlvdwqx","2013-08-27","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"218","storlvdwqx","2013-09-23","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",26,"idexxquantitray","mpn","mpn"
"219","storlvdwqx","2013-08-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",28,"idexxquantitray","mpn","mpn"
"220","storlvdwqx","2013-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",47,"idexxquantitray","mpn","mpn"
"221","storlvdwqx","2013-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",37,"idexxquantitray","mpn","mpn"
"222","storlvdwqx","2013-08-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",12,"idexxquantitray","mpn","mpn"
"223","storlvdwqx","2013-08-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn"
"224","storlvdwqx","2013-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",58,"idexxquantitray","mpn","mpn"
"225","storlvdwqx","2013-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",47,"idexxquantitray","mpn","mpn"
"226","storlvdwqx","2013-08-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",40,"idexxquantitray","mpn","mpn"
"227","storlvdwqx","2013-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",56,"idexxquantitray","mpn","mpn"
"228","storlvdwqx","2013-08-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",45,"idexxquantitray","mpn","mpn"
"229","storlvdwqx","2013-08-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",34,"idexxquantitray","mpn","mpn"
"230","storlvdwqx","2013-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn"
"231","storlvdwqx","2013-08-13","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",36,"idexxquantitray","mpn","mpn"
"232","storlvdwqx","2013-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","river","river","surfacewater","stream/river",25,"idexxquantitray","mpn","mpn"
"233","storlvdwqx","2014-06-29","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",93,"idexxquantitray","mpn","mpn"
"234","storlvdwqx","2014-07-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",3,"idexxquantitray","mpn","mpn"
"235","storlvdwqx","2014-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",5,"idexxquantitray","mpn","mpn"
"236","storlvdwqx","2014-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn"
"237","storlvdwqx","2014-06-29","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",48,"idexxquantitray","mpn","mpn"
"238","storlvdwqx","2014-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",11,"idexxquantitray","mpn","mpn"
"239","storlvdwqx","2014-07-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",9,"idexxquantitray","mpn","mpn"
"240","storlvdwqx","2014-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",23,"idexxquantitray","mpn","mpn"
"241","storlvdwqx","2014-06-29","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",34,"idexxquantitray","mpn","mpn"
"242","storlvdwqx","2014-07-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"243","storlvdwqx","2014-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",33,"idexxquantitray","mpn","mpn"
"244","storlvdwqx","2014-07-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",5,"idexxquantitray","mpn","mpn"
"245","storlvdwqx","2014-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",23,"idexxquantitray","mpn","mpn"
"246","storlvdwqx","2014-06-29","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",21,"idexxquantitray","mpn","mpn"
"247","storlvdwqx","2014-09-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",56,"idexxquantitray","mpn","mpn"
"248","storlvdwqx","2014-08-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",57,"idexxquantitray","mpn","mpn"
"249","storlvdwqx","2014-06-29","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",64,"idexxquantitray","mpn","mpn"
"250","storlvdwqx","2014-07-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",77,"idexxquantitray","mpn","mpn"
"251","storlvdwqx","2014-06-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",24,"idexxquantitray","mpn","mpn"
"252","storlvdwqx","2014-07-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",17,"idexxquantitray","mpn","mpn"
"253","storlvdwqx","2014-09-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn"
"254","storlvdwqx","2014-08-27","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",35,"idexxquantitray","mpn","mpn"
"255","storlvdwqx","2014-07-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",26,"idexxquantitray","mpn","mpn"
"256","storlvdwqx","2014-09-24","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",12,"idexxquantitray","mpn","mpn"
"257","storlvdwqx","2014-06-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",17,"idexxquantitray","mpn","mpn"
"258","storlvdwqx","2014-08-27","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",22,"idexxquantitray","mpn","mpn"
"259","storlvdwqx","2014-08-27","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",36,"idexxquantitray","mpn","mpn"
"260","storlvdwqx","2014-06-26","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",16,"idexxquantitray","mpn","mpn"
"261","storlvdwqx","2014-07-28","mi","East North Central","NORTHERN FORESTS","MIXED WOOD SHIELD","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Great Lakes","Midwest","freshwater","stream","stream","surfacewater","stream/river",30,"idexxquantitray","mpn","mpn"
