"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","stec_pa","epec_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","lm_pa","ls_pa","lm_vol","lm_molecular_culture","lm_confirm","lm_sigb","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"211","pawq","pawq_g_250","2017-11-08","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",1,"p",10000,"culture","sigB","y",24.1,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"212","pawq","pawq_g_252","2017-11-28","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","n",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",2,"idexxquantitray","mpn","mpn",209.8,"idexxquantitray","mpn","mpn"
"213","pawq","pawq_g_262","2017-12-07","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",3.1,"idexxquantitray","mpn","mpn",770.1,"idexxquantitray","mpn","mpn"
"214","pawq","pawq_g_254","2017-11-28","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",16,"idexxquantitray","mpn","mpn",435.2,"idexxquantitray","mpn","mpn"
"215","pawq","pawq_g_235","2017-05-24","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",35.9,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"216","pawq","pawq_g_267","2017-03-22","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",8.5,"idexxquantitray","mpn","mpn",1299.7,"idexxquantitray","mpn","mpn"
"217","pawq","pawq_g_251","2017-11-09","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",21.6,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"218","pawq","pawq_g_229","2017-03-23","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",6.2,"idexxquantitray","mpn","mpn",1119.9,"idexxquantitray","mpn","mpn"
"219","pawq","pawq_g_265","2017-03-22","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",29.5,"idexxquantitray","mpn","mpn",1119.9,"idexxquantitray","mpn","mpn"
"220","pawq","pawq_g_230","2017-05-23","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",35.8,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"221","pawq","pawq_g_253","2017-11-28","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",3,"idexxquantitray","mpn","mpn",214.3,"idexxquantitray","mpn","mpn"
"222","pawq","pawq_g_256","2017-11-28","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",6.1,"idexxquantitray","mpn","mpn",325.5,"idexxquantitray","mpn","mpn"
"223","pawq","pawq_g_243","2017-10-24","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",16.8,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"224","pawq","pawq_g_246","2017-10-25","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",25.6,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"225","pawq","pawq_g_228","2017-03-22","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",7.4,"idexxquantitray","mpn","mpn",387.3,"idexxquantitray","mpn","mpn"
"226","pawq","pawq_g_259","2017-12-05","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",6.2,"idexxquantitray","mpn","mpn",488.4,"idexxquantitray","mpn","mpn"
"227","pawq","pawq_g_241","2017-10-24","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",21.3,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"228","pawq","pawq_g_255","2017-11-28","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","n",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",6.3,"idexxquantitray","mpn","mpn",307.6,"idexxquantitray","mpn","mpn"
"229","pawq","pawq_g_261","2017-12-06","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","n",10000,"molecular","y","y","n","n","n",1,"p",10000,"culture","sigB","y",1,"idexxquantitray","mpn","mpn",344.8,"idexxquantitray","mpn","mpn"
"230","pawq","pawq_g_234","2017-05-23","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",28.8,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"231","pawq","pawq_g_257","2017-11-29","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",4.1,"idexxquantitray","mpn","mpn",435.2,"idexxquantitray","mpn","mpn"
"232","pawq","pawq_g_258","2017-12-04","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",12.2,"idexxquantitray","mpn","mpn",686.7,"idexxquantitray","mpn","mpn"
"233","pawq","pawq_g_236","2017-10-09","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",38.3,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"234","pawq","pawq_g_232","2017-05-23","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",31.3,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"235","pawq","pawq_g_242","2017-10-24","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",0,"n",10000,"culture","sigB","y",22.8,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"236","pawq","pawq_ms_1","2017-02-15","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,NA,"culture","n","n",1,NA,"p",10000,"molecular","n","y","n","n","n",0,"n",10000,"culture","sigB","y",53.7,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"237","pawq","pawq_g_48","2018-04-17","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,14.1,"idexxquantitray","mpn","mpn",1011.2,"idexxquantitray","mpn","mpn"
"238","pawq","pawq_g_49","2018-06-04","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,9.5,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"239","pawq","pawq_g_47","2018-01-31","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,0,"idexxquantitray","mpn","mpn",179.3,"idexxquantitray","mpn","mpn"
"240","pawq","pawq_g_60","2018-04-17","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,8.6,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"241","pawq","pawq_g_61","2018-06-05","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,435.2,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"242","pawq","pawq_g_59","2018-01-30","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,0,"idexxquantitray","mpn","mpn",275.5,"idexxquantitray","mpn","mpn"
"243","pawq","pawq_g_1","2018-01-31","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,2,"idexxquantitray","mpn","mpn",178.2,"idexxquantitray","mpn","mpn"
"244","pawq","pawq_g_2","2018-04-17","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,21.1,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"245","pawq","pawq_g_3","2018-06-04","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,21.6,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"246","pawq","pawq_g_5","2018-04-16","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,20.9,"idexxquantitray","mpn","mpn",866.4,"idexxquantitray","mpn","mpn"
"247","pawq","pawq_g_6","2018-06-05","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,13.5,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"248","pawq","pawq_g_4","2018-01-30","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,1,"idexxquantitray","mpn","mpn",49.6,"idexxquantitray","mpn","mpn"
"249","pawq","pawq_g_102","2018-09-24","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,0,"idexxquantitray","mpn","mpn",1732.9,"idexxquantitray","mpn","mpn"
"250","pawq","pawq_g_103","2018-10-01","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,3.1,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"251","pawq","pawq_g_101","2018-08-27","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,4.1,"idexxquantitray","mpn","mpn",172,"idexxquantitray","mpn","mpn"
"252","pawq","pawq_g_12","2018-06-05","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,13.4,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"253","pawq","pawq_g_11","2018-04-16","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,8.5,"idexxquantitray","mpn","mpn",866.4,"idexxquantitray","mpn","mpn"
"254","pawq","pawq_g_10","2018-01-30","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,6.3,"idexxquantitray","mpn","mpn",96,"idexxquantitray","mpn","mpn"
"255","pawq","pawq_g_18","2018-06-04","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,42.8,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"256","pawq","pawq_g_17","2018-04-16","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,13.4,"idexxquantitray","mpn","mpn",1046.2,"idexxquantitray","mpn","mpn"
"257","pawq","pawq_g_16","2018-01-31","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,2,"idexxquantitray","mpn","mpn",98.8,"idexxquantitray","mpn","mpn"
"258","pawq","pawq_g_14","2018-04-17","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,4.1,"idexxquantitray","mpn","mpn",1553.1,"idexxquantitray","mpn","mpn"
"259","pawq","pawq_g_15","2018-06-04","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,18.9,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
"260","pawq","pawq_g_13","2018-01-31","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,4.1,"idexxquantitray","mpn","mpn",161.6,"idexxquantitray","mpn","mpn"
"261","pawq","pawq_g_89","2018-10-01","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,2,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"262","pawq","pawq_g_88","2018-09-24","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,0,"idexxquantitray","mpn","mpn",3629.4,"idexxquantitray","mpn","mpn"
"263","pawq","pawq_g_87","2018-08-27","az","Mountain","NORTH AMERICAN DESERTS","WARM DESERTS","Gila","Sonoran Desert","xeric freshwaters and endorheic (closed) basins","Deserts and Xeric Shrublands","Lower Colorado Region","Mountains","Pacific","freshwater","canal","canal","surfacewater","canal","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",10000,"molecular","y","y","n","n","n",NA,NA,NA,NA,NA,NA,4.1,"idexxquantitray","mpn","mpn",2419.6,"idexxquantitray","mpn","mpn"
