"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"387","mdefieldserviceswqx","batchb_130736","2003-10-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"388","mdefieldserviceswqx","batchb_130737","2003-08-17","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"389","mdefieldserviceswqx","batchb_130743","2003-07-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",84,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"390","mdefieldserviceswqx","batchb_130735","2003-04-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"391","mdefieldserviceswqx","batchb_130764","2003-08-03","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",1439,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"392","mdefieldserviceswqx","batchb_130730","2003-04-14","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"393","mdefieldserviceswqx","batchb_130757","2003-05-18","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",309,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"394","mdefieldserviceswqx","batchb_130734","2003-03-31","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"395","mdefieldserviceswqx","batch2_lt100_13146","2003-12-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",1259,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"396","mdefieldserviceswqx","batch2_lt100_20360","2003-06-15","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"397","mdefieldserviceswqx","batch2_lt100_20371","2003-07-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",448,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"398","mdefieldserviceswqx","batch2_lt100_20374","2003-08-17","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",583,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"399","mdefieldserviceswqx","batch2_lt100_20349","2003-01-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"400","mdefieldserviceswqx","batch2_lt100_20355","2003-10-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",73,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"401","mdefieldserviceswqx","batch2_lt100_20342","2003-04-27","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"402","mdefieldserviceswqx","batch2_lt100_20345","2003-10-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",31,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"403","mdefieldserviceswqx","batch2_lt100_20375","2003-09-21","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",823,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"404","mdefieldserviceswqx","batch2_lt100_20373","2003-07-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",448,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"405","mdefieldserviceswqx","batch2_lt100_20365","2003-08-03","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"406","mdefieldserviceswqx","batch2_lt100_20381","2003-01-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",24192,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"407","mdefieldserviceswqx","batch2_lt100_20341","2003-03-31","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"408","mdefieldserviceswqx","batch2_lt100_20384","2003-05-18","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",26020,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"409","mdefieldserviceswqx","batch2_lt100_20372","2003-09-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",448,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"410","mdefieldserviceswqx","batch2_lt100_20379","2003-04-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",24192,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"411","mdefieldserviceswqx","batch2_lt100_20380","2003-04-14","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",24192,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"412","mdefieldserviceswqx","batch2_lt100_20378","2003-03-17","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",17329,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"413","mdefieldserviceswqx","batch2_lt100_20382","2003-05-04","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",24192,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"414","mdefieldserviceswqx","batch2_lt100_20385","2003-06-01","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",41060,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"415","mdefieldserviceswqx","batch2_lt100_20338","2003-02-02","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"416","mdefieldserviceswqx","batch2_lt100_20348","2003-12-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"417","mdefieldserviceswqx","batch2_lt100_15456","2003-12-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",110,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"418","mdefieldserviceswqx","batchb_130767","2003-12-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",74,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"419","mdefieldserviceswqx","batch2_lt100_13115","2003-12-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",171,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"420","mdefieldserviceswqx","batch2_lt100_15452","2003-12-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",86,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"421","mdefieldserviceswqx","batch2_lt100_13117","2003-12-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",183,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"422","mdefieldserviceswqx","batch2_lt100_13154","2003-05-04","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",5794,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"423","mdefieldserviceswqx","batch2_lt100_13132","2003-07-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",354,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"424","mdefieldserviceswqx","batch2_lt100_13106","2003-06-01","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",132,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"425","mdefieldserviceswqx","batch2_lt100_13135","2003-05-18","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",399,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"426","mdefieldserviceswqx","batch2_lt100_13100","2003-03-31","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",97,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"427","mdefieldserviceswqx","batch2_lt100_13110","2003-01-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",158,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"428","mdefieldserviceswqx","batch2_lt100_13150","2003-08-03","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",3255,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"429","mdefieldserviceswqx","batch2_lt100_13120","2003-09-07","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",226,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"430","mdefieldserviceswqx","batch2_lt100_13116","2003-04-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",183,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"431","mdefieldserviceswqx","batch2_lt100_13124","2003-10-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",298,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"432","mdefieldserviceswqx","batch2_lt100_13129","2003-08-17","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",327,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"433","mdefieldserviceswqx","batch2_lt100_13121","2003-04-14","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",262,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"434","mdefieldserviceswqx","batch2_lt100_13096","2003-04-27","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"435","mdefieldserviceswqx","batch2_lt100_13112","2003-10-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",161,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"436","mdefieldserviceswqx","batch2_lt100_13103","2003-01-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",122,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"437","mdefieldserviceswqx","batch2_lt100_13133","2003-09-21","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",379,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"438","mdefieldserviceswqx","batch2_lt100_13130","2003-06-15","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",328,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"439","mdefieldserviceswqx","batch2_lt100_13107","2003-02-02","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",132,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"440","mdefieldserviceswqx","batch2_lt100_13141","2003-07-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",990,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"441","mdefieldserviceswqx","batch2_lt100_13108","2003-03-17","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",142,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"442","mdefieldserviceswqx","batch2_lt100_22350","2003-07-20","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",85,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"443","mdefieldserviceswqx","batch2_lt100_22346","2003-03-17","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"444","mdefieldserviceswqx","batch2_lt100_22352","2003-04-27","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",98,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"445","mdefieldserviceswqx","batch2_lt100_22367","2003-05-04","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",1785,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"446","mdefieldserviceswqx","batch2_lt100_22361","2003-07-06","md","South Atlantic","EASTERN TEMPERATE FORESTS","OZARK/OUACHITA-APPALACHIAN FORESTS","Chesapeake Bay","Central Appalachian Forest","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Mid-Atlantic","freshwater","stream","stream","surfacewater","stream/river",413,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
