"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"113","flasioux","batch_47054","2015-07-08","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",770,"idexxquantitray","mpn","mpn"
"114","flasioux","batch_47073","2015-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",2420,"idexxquantitray","mpn","mpn"
"115","flasioux","batch_46982","2015-11-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",45,"idexxquantitray","mpn","mpn"
"116","flasioux","batch_47020","2015-08-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",165,"idexxquantitray","mpn","mpn"
"117","flasioux","batch_47030","2015-05-20","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",219,"idexxquantitray","mpn","mpn"
"118","flasioux","batch_47004","2015-08-31","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",115,"idexxquantitray","mpn","mpn"
"119","flasioux","batch_47271","2015-08-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",579,"idexxquantitray","mpn","mpn"
"120","flasioux","batch_47244","2015-05-20","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",291,"idexxquantitray","mpn","mpn"
"121","flasioux","batch_47270","2015-08-31","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",548,"idexxquantitray","mpn","mpn"
"122","flasioux","batch_47326","2015-07-08","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",6488,"idexxquantitray","mpn","mpn"
"123","flasioux","batch_47325","2015-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",2620,"idexxquantitray","mpn","mpn"
"124","flasioux","batch_47242","2015-11-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",261,"idexxquantitray","mpn","mpn"
"125","flasioux","batch_133061","2015-08-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",186,"idexxquantitray","mpn","mpn"
"126","flasioux","batch_133081","2015-07-08","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",649,"idexxquantitray","mpn","mpn"
"127","flasioux","batch_133090","2015-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1414,"idexxquantitray","mpn","mpn"
"128","flasioux","batch_133048","2015-08-31","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",82,"idexxquantitray","mpn","mpn"
"129","flasioux","batch_133069","2015-05-20","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",238,"idexxquantitray","mpn","mpn"
"130","flasioux","batch_47113","2015-11-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",72,"idexxquantitray","mpn","mpn"
"131","flasioux","batch_47168","2015-05-20","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",365,"idexxquantitray","mpn","mpn"
"132","flasioux","batch_47111","2015-08-31","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",63,"idexxquantitray","mpn","mpn"
"133","flasioux","batch_47187","2015-07-08","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",650,"idexxquantitray","mpn","mpn"
"134","flasioux","batch_47192","2015-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1357,"idexxquantitray","mpn","mpn"
"135","flasioux","batch_47188","2015-08-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",770,"idexxquantitray","mpn","mpn"
"136","flasioux","batch_47000","2016-05-15","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",111.9,"idexxquantitray","mpn","mpn"
"137","flasioux","batch_46981","2016-04-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",43.5,"idexxquantitray","mpn","mpn"
"138","flasioux","batch_47021","2016-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",165.8,"idexxquantitray","mpn","mpn"
"139","flasioux","batch_46988","2016-05-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",67.15,"idexxquantitray","mpn","mpn"
"140","flasioux","batch_46991","2016-08-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",88.2,"idexxquantitray","mpn","mpn"
"141","flasioux","batch_47027","2016-10-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",201.4,"idexxquantitray","mpn","mpn"
"142","flasioux","batch_47036","2016-08-23","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",261.3,"idexxquantitray","mpn","mpn"
"143","flasioux","batch_47044","2016-10-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",387.3,"idexxquantitray","mpn","mpn"
"144","flasioux","batch_46995","2016-05-23","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",96,"idexxquantitray","mpn","mpn"
"145","flasioux","batch_47057","2016-06-19","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",816.4,"idexxquantitray","mpn","mpn"
"146","flasioux","batch_47062","2016-06-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",980.4,"idexxquantitray","mpn","mpn"
"147","flasioux","batch_47034","2016-09-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",248.1,"idexxquantitray","mpn","mpn"
"148","flasioux","batch_47067","2016-06-26","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1850,"idexxquantitray","mpn","mpn"
"149","flasioux","batch_47063","2016-07-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1046.2,"idexxquantitray","mpn","mpn"
"150","flasioux","batch_47059","2016-09-27","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",866.4,"idexxquantitray","mpn","mpn"
"151","flasioux","batch_47023","2016-08-02","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",178.9,"idexxquantitray","mpn","mpn"
"152","flasioux","batch_47041","2016-08-15","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",307.6,"idexxquantitray","mpn","mpn"
"153","flasioux","batch_47068","2016-06-14","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",2419.6,"idexxquantitray","mpn","mpn"
"154","flasioux","batch_47069","2016-09-25","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",2419.6,"idexxquantitray","mpn","mpn"
"155","flasioux","batch_47018","2016-08-30","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",160.7,"idexxquantitray","mpn","mpn"
"156","flasioux","batch_47055","2016-05-30","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",770.1,"idexxquantitray","mpn","mpn"
"157","flasioux","batch_46956","2016-04-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",6.3,"idexxquantitray","mpn","mpn"
"158","flasioux","batch_47032","2016-06-28","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",235.9,"idexxquantitray","mpn","mpn"
"159","flasioux","batch_47001","2016-09-21","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",111.9,"idexxquantitray","mpn","mpn"
"160","flasioux","batch_47042","2016-10-16","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",344.8,"idexxquantitray","mpn","mpn"
"161","flasioux","batch_47039","2016-05-25","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",290.9,"idexxquantitray","mpn","mpn"
"162","flasioux","batch_47047","2016-06-01","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",410.6,"idexxquantitray","mpn","mpn"
"163","flasioux","batch_46966","2016-04-17","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",20.3,"idexxquantitray","mpn","mpn"
"164","flasioux","batch_47037","2016-04-20","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",261.3,"idexxquantitray","mpn","mpn"
"165","flasioux","batch_47022","2016-07-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",178.9,"idexxquantitray","mpn","mpn"
"166","flasioux","batch_47011","2016-07-27","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",140.1,"idexxquantitray","mpn","mpn"
"167","flasioux","batch_46965","2016-04-04","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",19,"idexxquantitray","mpn","mpn"
"168","flasioux","batch_47010","2016-10-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",139.6,"idexxquantitray","mpn","mpn"
"169","flasioux","batch_46955","2016-04-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",3.1,"idexxquantitray","mpn","mpn"
"170","flasioux","batch_47264","2016-07-04","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",436,"idexxquantitray","mpn","mpn"
"171","flasioux","batch_47283","2016-10-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",770.1,"idexxquantitray","mpn","mpn"
"172","flasioux","batch_47202","2016-06-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn"
"173","flasioux","batch_47248","2016-05-17","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",344.8,"idexxquantitray","mpn","mpn"
"174","flasioux","batch_47272","2016-06-19","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",579.4,"idexxquantitray","mpn","mpn"
"175","flasioux","batch_47279","2016-04-20","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",727,"idexxquantitray","mpn","mpn"
"176","flasioux","batch_47257","2016-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",410.6,"idexxquantitray","mpn","mpn"
"177","flasioux","batch_47278","2016-07-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",686.7,"idexxquantitray","mpn","mpn"
"178","flasioux","batch_47205","2016-04-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",12.1,"idexxquantitray","mpn","mpn"
"179","flasioux","batch_47275","2016-08-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",613.1,"idexxquantitray","mpn","mpn"
"180","flasioux","batch_47258","2016-06-01","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",410.6,"idexxquantitray","mpn","mpn"
"181","flasioux","batch_47238","2016-10-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",204.6,"idexxquantitray","mpn","mpn"
"182","flasioux","batch_47285","2016-05-25","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",770.1,"idexxquantitray","mpn","mpn"
"183","flasioux","batch_47262","2016-06-28","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",435.2,"idexxquantitray","mpn","mpn"
"184","flasioux","batch_47245","2016-08-02","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",307.6,"idexxquantitray","mpn","mpn"
"185","flasioux","batch_47203","2016-04-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","stream","stream","surfacewater","stream/river",2,"idexxquantitray","mpn","mpn"
