"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"205","21flwqawqx","batchf_317591","2019-06-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",88,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","21flwqawqx","batchf_317589","2019-10-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",36.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","21flwqawqx","batchf_262924","2019-11-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",14.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","21flwqawqx","batchf_262921","2019-04-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","21flwqawqx","batchf_262922","2019-05-22","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",5.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","21flwqawqx","batchf_262925","2019-03-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",14.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","21flwqawqx","batchf_262923","2019-10-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",5.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","21flwqawqx","batchf_262929","2019-02-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",131,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","21flwqawqx","batchf_359603","2017-05-22","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","river","river","surfacewater","stream/river","grabsample",6.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","21flwqawqx","batchf_356704","2017-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",81.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","21flwqawqx","batchf_251931","2017-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",687,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","21flwqawqx","batchf_284589","2017-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",727,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","21flwqawqx","batchf_289469","2017-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",2910,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","21flwqawqx","batchf_281425","2017-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",556,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","21flwqawqx","batchf_251937","2018-08-14","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",727,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","21flwqawqx","batchf_251928","2018-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",291,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","21flwqawqx","batchf_276958","2018-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1990,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","21flwqawqx","batchf_259578","2018-08-14","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1770,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","21flwqawqx","batchf_259575","2018-02-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",345,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","21flwqawqx","batchf_259580","2018-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",130,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","21flwqawqx","batchf_284588","2018-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1990,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","21flwqawqx","batchf_289472","2018-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",196,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","21flwqawqx","batchf_281428","2018-02-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1730,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","21flwqawqx","batchf_281424","2018-05-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",2420,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","21flwqawqx","batchf_281429","2018-08-14","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",4880,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","21flwqawqx","batchf_357801","2019-06-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","21flwqawqx","batchf_356163","2019-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",435,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","21flwqawqx","batchf_251932","2019-03-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",2420,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","21flwqawqx","batchf_251936","2019-02-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",984,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","21flwqawqx","batchf_251929","2019-11-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1730,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","21flwqawqx","batchf_251930","2019-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1850,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","21flwqawqx","batchf_251935","2019-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",866,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","21flwqawqx","batchf_276957","2019-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",299,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","21flwqawqx","batchf_276960","2019-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",210,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","21flwqawqx","batchf_276956","2019-03-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",90.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","21flwqawqx","batchf_293198","2019-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",33.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","21flwqawqx","batchf_293200","2019-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",56.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","21flwqawqx","batchf_259582","2019-03-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",118,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","21flwqawqx","batchf_259585","2019-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",291,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","21flwqawqx","batchf_259581","2019-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",173,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","21flwqawqx","batchf_284582","2019-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",178,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","21flwqawqx","batchf_359558","2019-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",62.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","21flwqawqx","batchf_289473","2019-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",770,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","21flwqawqx","batchf_289468","2019-03-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",517,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","21flwqawqx","batchf_289474","2019-06-04","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",816,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","21flwqawqx","batchf_289471","2019-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1990,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","21flwqawqx","batchf_281421","2019-03-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",141,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","21flwqawqx","batchf_281422","2019-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",214,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","21flwqawqx","batchf_281426","2019-02-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",5170,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","21flwqawqx","batchf_251927","2020-02-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",512,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","21flwqawqx","batchf_251933","2020-03-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1553,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","21flwqawqx","batchf_251934","2020-06-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","21flwqawqx","batchf_251939","2020-03-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",609,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","21flwqawqx","batchf_251938","2020-11-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",771,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","21flwqawqx","batchf_276961","2020-03-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",69.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","21flwqawqx","batchf_276954","2020-12-06","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",1732.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","21flwqawqx","batchf_276959","2020-03-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",111.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","21flwqawqx","batchf_276955","2020-06-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",37.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","21flwqawqx","batchf_276953","2020-02-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Apalachicola","East Gulf Coastal Plain","temperate floodplain rivers and wetlands","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample",326,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
