"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"462","21flmcgl","fl_1077","2004-02-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",300,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","21flmcgl","fl_636","2004-11-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",266.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","21flmcgl","fl_382","2004-03-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","21flmcgl","fl_648","2004-09-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",16.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","21flmcgl","fl_196","2004-06-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",0,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","21flmcgl","fl_918","2004-01-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",130,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","21flmcgl","fl_480","2004-04-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",15,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","21flmcgl","fl_116","2004-06-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",7.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","21flmcgl","fl_322","2004-11-14","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.333335,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","21flmcgl","fl_42","2004-04-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","21flmcgl","fl_436","2004-09-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",6.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","21flmcgl","fl_336","2004-07-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",23.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","21flmcgl","fl_1193","2004-06-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",43.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","21flmcgl","fl_318","2004-02-25","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",86.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","21flmcgl","fl_377","2004-02-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","21flmcgl","fl_310","2004-09-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",23.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","21flmcgl","fl_35","2004-04-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",0,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","21flmcgl","fl_153","2004-08-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",0,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","21flmcgl","fl_138","2004-12-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","21flmcgl","fl_127","2004-06-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.333335,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","21flmcgl","fl_195","2004-02-01","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",23.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","21flmcgl","fl_129","2004-06-02","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","21flmcgl","fl_309","2004-07-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",6.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","21flmcgl","fl_430","2004-02-25","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",63.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","21flmcgl","fl_302","2004-04-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",36.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","21flmcgl","fl_476","2004-08-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",10,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","21flmcgl","fl_381","2004-11-14","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",13.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","21flmcgl","fl_1216","2004-10-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",85,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","21flmcgl","fl_140","2004-04-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",2.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","21flmcgl","fl_335","2004-09-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",56.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","21flmcgl","fl_1276","2004-05-31","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",16.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","21flmcgl","fl_110","2004-01-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",15,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","21flmcgl","fl_1303","2004-11-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",973.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","21flmcgl","fl_568","2004-06-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",30,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","21flmcgl","fl_736","2004-05-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",6.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","21flmcgl","fl_1209","2004-07-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",20,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","21flmcgl","fl_842","2004-02-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",13.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","21flmcgl","fl_1249","2004-03-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","21flmcgl","fl_1293","2004-07-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",26.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","21flmcgl","fl_702","2004-12-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",10,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","21flmcgl","fl_1339","2004-08-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",370,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","21flmcgl","fl_1152","2004-09-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",250,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","21flmcgl","fl_972","2004-03-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",7.5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","21flmcgl","fl_418","2004-06-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","21flmcgl","fl_987","2004-10-10","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",23.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","21flmcgl","fl_828","2004-08-16","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",36.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","21flmcgl","fl_505","2004-11-14","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",40,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","21flmcgl","fl_678","2004-05-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",16.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","21flmcgl","fl_834","2004-10-10","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",26.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","21flmcgl","fl_496","2004-02-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",156.66667,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","21flmcgl","fl_1388","2004-09-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",30,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","21flmcgl","fl_698","2004-12-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","21flmcgl","fl_109","2004-01-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","21flmcgl","fl_281","2004-05-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","21flmcgl","fl_504","2004-02-29","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","21flmcgl","fl_1114","2004-10-24","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",3.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","21flmcgl","fl_1069","2004-12-05","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",13.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","21flmcgl","fl_998","2004-09-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",33.33333,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","21flmcgl","fl_82","2004-02-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Florida Peninsula","East Gulf Coastal Plain","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample",5,"epa1604","directplating","directplating",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
